#OTU ID	mgm4653312	mgm4653313	mgm4653314	mgm4653315	mgm4653316	mgm4653317	mgm4718365	mgm4718366	mgm4718367
Synergistota	0.0011340271742586	0.0009468342358911	0.0010283094839868	0.0012617554439935	0.0010198478073272	0.0011802147176845	0.0009171256953306	0.0022044329175196	0.0010094442923624
Caldisericota	2.11967696123111e-05	1.36235141854841e-05	1.2389270891408e-05	5.34642137285408e-06	1.56899662665725e-05	1.62788236922e-05	2.35569943511126e-05	3.2465201647769e-05	2.91319241497177e-05
Fusobacteriota	0.0009008627085232	0.0012942338476209	0.0011769807346837	0.001170866280655	0.0011924374362595	0.0010011476570703	0.0012640922731461	0.0014444728451451	0.0016952005386169
Thermotogota	0.000614706318757	0.0008650931507782	0.0004831815647649	0.0006415705647424	0.000439319055464	0.0004476676515355	0.0004252237115921	0.0006465604947879	0.0007005534140765
Atribacterota	6.35903088369332e-05	4.08705425564524e-05	6.19463544570402e-05	6.9503477847103e-05	4.70698987997176e-05	4.88364710766e-05	6.18870190580077e-05	6.26441214893571e-05	0.0001026553517656
Chrysiogenota	6.35903088369332e-05	4.08705425564524e-05	7.43356253484482e-05	9.62355847113734e-05	7.84498313328626e-05	1.62788236922e-05	4.63154465208316e-05	8.32206577449854e-05	6.5200020716035e-05
Aquificota	6.35903088369332e-05	0.0001157998705766	0.0001486712506968	0.0001764319053041	0.0002510394602651	0.0001709276487681	0.0001269682068415	0.0001531808810141	0.0001710922529427
Calditrichota	5.29919240307777e-05	7.49293280201628e-05	6.19463544570402e-05	2.13856854914163e-05	3.13799325331451e-05	6.51152947688e-05	5.98906636045236e-05	7.36182741590255e-05	9.71064138323925e-05
Deferribacterota	0.0001907709265108	0.000211164469875	0.0002601746887195	0.0001710854839313	0.0001882795951988	0.0001790670606142	0.0001876574126275	0.0002030218243888	0.0002335178046921
Dictyoglomota	2.11967696123111e-05	4.08705425564524e-05	6.19463544570402e-05	2.67321068642704e-05	0.0001412096963991	4.88364710766e-05	3.6333669253411e-05	4.06958161500203e-05	5.31773218605959e-05
Coprothermobacterota	1.05983848061555e-05	2.04352712782262e-05	0.0	5.34642137285408e-06	0.0	0.0	6.78760854184601e-06	7.77335814101512e-06	9.24822988879928e-06
Nitrososphaerota	7.41886936430888e-05	0.000156670413133	0.0001115034380226	0.0001336605343213	0.0001568996626657	8.95335303071e-05	0.0001233747670253	0.0001636977773225	0.0001683177839761
Candidatus.Bathyarchaeota	2.11967696123111e-05	6.81175709274207e-06	1.2389270891408e-05	5.34642137285408e-06	1.56899662665725e-05	8.1394118461e-06	1.27766749022984e-05	2.69781253129348e-05	2.21957517331183e-05
Thermoproteota	0.0001271806176738	0.000129423384762	0.0001610605215883	0.000144353377067	0.0001568996626657	0.000162788236922	0.0001481295746485	0.0002464611787063	0.0002145589334201
Candidatus.Korarchaeota	0.0	0.0	0.0	0.0	0.0	8.1394118461e-06	3.99271090696824e-07	1.82902544494473e-06	9.24822988879928e-07
Euryarchaeota	0.0148377387286178	0.0205715064200811	0.0161927770550703	0.0212413321143493	0.0153290970424414	0.0267298285025924	0.0179160923817479	0.0260837318703568	0.0128143473339203
Candidatus.Woesearchaeota	7.41886936430888e-05	5.44940567419366e-05	6.19463544570402e-05	4.27713709828326e-05	4.70698987997176e-05	8.95335303071e-05	6.50811877835823e-05	8.59641959124025e-05	7.53730735937142e-05
Nanoarchaeota	0.0	0.0	0.0	5.34642137285408e-06	0.0	0.0	9.58250617672377e-06	1.14314090309046e-05	1.3409933338759e-05
Candidatus.Micrarchaeota	5.29919240307777e-05	2.04352712782262e-05	3.71678126742241e-05	1.60392641185622e-05	1.56899662665725e-05	2.44182355383e-05	2.11613678069317e-05	4.4811123401146e-05	3.05191586330376e-05
Candidatus.Diapherotrites	2.11967696123111e-05	1.36235141854841e-05	1.2389270891408e-05	5.34642137285408e-06	0.0	1.62788236922e-05	1.27766749022984e-05	1.78329980882112e-05	1.80340482831586e-05
Candidatus.Altiarchaeota	0.0	1.36235141854841e-05	0.0	5.34642137285408e-06	1.56899662665725e-05	8.1394118461e-06	3.99271090696824e-06	7.77335814101512e-06	8.78581839435932e-06
Candidatus.Aenigmarchaeota	0.0	0.0	0.0	5.34642137285408e-06	0.0	8.1394118461e-06	2.39562654418094e-06	1.82902544494473e-06	2.31205747219982e-06
Candidatus.Huberarchaea	0.0	0.0	0.0	0.0	0.0	0.0	3.99271090696824e-07	0.0	4.62411494439964e-07
Candidatus.Nanohaloarchaeota	0.0	0.0	0.0	0.0	0.0	0.0	1.99635545348412e-06	3.20079452865328e-06	1.38723448331989e-06
Candidatus.Thermoplasmatota	8.47870784492443e-05	9.5364599298389e-05	8.67248962398563e-05	0.0001283141129484	0.000109829763866	0.0001139517658454	0.000132957273202	0.0004773756411305	0.0002755972506862
Candidatus.Heimdallarchaeota	0.0	6.81175709274207e-06	2.47785417828161e-05	1.06928427457082e-05	1.56899662665725e-05	3.25576473844e-05	2.47548076232031e-05	4.89264306522716e-05	5.2252498871716e-05
Candidatus.Lokiarchaeota	1.05983848061555e-05	1.36235141854841e-05	0.0	1.06928427457082e-05	1.56899662665725e-05	1.62788236922e-05	1.75679279906603e-05	3.20079452865328e-05	1.89588712720385e-05
Candidatus.Odinarchaeota	0.0	0.0	0.0	0.0	0.0	8.1394118461e-06	3.59343981627141e-06	5.4870763348342e-06	4.16170344995968e-06
Candidatus.Thorarchaeota	0.0	6.81175709274207e-06	0.0	0.0	0.0	8.1394118461e-06	1.99635545348412e-06	7.31610177977893e-06	4.16170344995968e-06
