#OTU ID	mgm4566569	mgm4566594	mgm4566599	mgm4578951	mgm4612993	mgm4612994	mgm4612995	mgm4612996	mgm4612997
Chrysiogenota	0.0001196415539045	5.42020108946042e-05	5.29717131052018e-05	4.07820438035808e-05	2.01769809471651e-05	4.12759375042996e-05	6.2352346180226e-05	6.15266625076551e-05	5.17136493005964e-05
Aquificota	0.0006939210126461	0.0008401311688663	0.000529717131052	5.91110522546284e-05	0.0001080909693598	0.0001598623611277	0.0002540280770305	0.0001573937878102	0.0001795874002984
Calditrichota	0.0004067812832753	0.0003794140762622	0.0002118868524208	3.3908665634438e-05	7.3501859164673e-05	0.000106138125011	0.0001417938539061	0.0001201916197823	0.0001372762326888
Deferribacterota	0.0006819568572556	0.0007317271470771	0.0004767454179468	4.58225211276189e-05	0.0001561314001863	0.0002758280903065	0.0003066811693605	0.0002682848655857	0.0002444645239664
Dictyoglomota	0.0004067812832753	0.0003523130708149	0.0002118868524208	2.24530353525333e-05	2.9304662804216e-05	5.24138888943487e-05	7.52846846472358e-05	6.51037940487978e-05	5.35941456387999e-05
Coprothermobacterota	4.78566215618008e-05	2.71010054473021e-05	5.29717131052018e-05	2.74935126765714e-06	7.20606462398755e-06	1.04827777788697e-05	2.26315923172672e-05	1.14468209316568e-05	4.70124084550876e-06
Nitrososphaerota	0.0035772824617446	0.0049865850023035	0.0008475474096832	0.000398197708599	0.0014123886663015	0.0024759010766468	0.0027370370626964	0.0052862849915007	0.00323445370171
Candidatus.Bathyarchaeota	0.0316092985415695	0.0138757147890187	0.0016950948193664	0.001763708838202	0.000253173070456	0.0002732073958617	0.0003011387385889	0.0004364100480194	0.0005444036899099
Thermoproteota	0.0038644221911154	0.0039838478007534	0.00132429282763	0.0002570643435259	0.0001249051201491	0.0002365176736357	0.0002752740616549	0.0002282209923249	0.0002106155898787
Candidatus.Korarchaeota	5.98207769522511e-05	5.42020108946042e-05	0.0	3.20757647893332e-06	4.80404308265837e-07	0.0	9.23738461929274e-07	1.43085261645709e-06	9.40248169101753e-07
Euryarchaeota	0.0195733582187765	0.018211875660587	0.0101705689161988	0.0016005806629877	0.0023477358544951	0.0047847328824428	0.0054823877715502	0.0082002163449156	0.0044689995477406
Candidatus.Woesearchaeota	0.0007537417895983	0.0006233231252879	0.0001059434262104	0.0001864976609894	3.89127489695328e-05	7.92760069527024e-05	0.0001233190846675	0.0001058830936178	5.73551383152069e-05
Nanoarchaeota	8.37490877331515e-05	0.0002168080435784	0.0	2.01619092961523e-05	5.76485169919004e-06	5.89656250061423e-06	1.33942076979745e-05	1.5739378781028e-05	8.46223352191577e-06
Candidatus.Micrarchaeota	0.0002991038847612	0.0002168080435784	5.29717131052018e-05	5.8194601832076e-05	9.12768185705089e-06	1.37586458347665e-05	2.21697230863026e-05	2.28936418633135e-05	2.06854597202386e-05
Candidatus.Diapherotrites	0.0002153547970281	0.0001897070381311	0.0002118868524208	2.4285936197638e-05	1.63337464810384e-05	1.44138194459459e-05	2.44790692411258e-05	3.21941838702846e-05	3.57294304258666e-05
Candidatus.Altiarchaeota	8.37490877331515e-05	0.0001626060326838	0.000264858565526	5.49870253531427e-06	6.24525600745588e-06	1.24482986124078e-05	7.85177692639883e-06	9.30054200697111e-06	3.76099267640701e-06
Candidatus.Aenigmarchaeota	7.17849323427013e-05	0.0	0.0	1.05391798593524e-05	4.80404308265837e-07	6.55173611179358e-07	1.84747692385855e-06	0.0	5.64148901461052e-06
Candidatus.Huberarchaea	2.39283107809004e-05	2.71010054473021e-05	0.0	0.0	0.0	0.0	4.61869230964637e-07	2.14627892468564e-06	0.0
Candidatus.Nanohaloarchaeota	1.19641553904502e-05	0.0	0.0	1.37467563382857e-06	9.60808616531673e-07	2.62069444471743e-06	1.38560769289391e-06	4.29255784937128e-06	0.0
Candidatus.Thermoplasmatota	0.0006460643910843	0.0004607170926041	0.0003178302786312	6.14021783110094e-05	1.96965766388993e-05	4.97931944496312e-05	5.35768307918979e-05	5.22261205006839e-05	3.29086859185613e-05
Candidatus.Heimdallarchaeota	0.0025483650981659	0.0178866635952194	0.000529717131052	8.15640876071617e-05	7.01390290068121e-05	7.40346180632675e-05	0.0001122342231244	0.0001116065040836	0.0001156505247995
Candidatus.Lokiarchaeota	0.0008733833435028	0.0017886663595219	0.0003708019917364	6.82755564801522e-05	2.88242584959502e-05	4.84828472272725e-05	5.68099154086503e-05	7.51197623639975e-05	5.54746419770034e-05
Candidatus.Odinarchaeota	0.000107677398514	0.0001897070381311	0.0001059434262104	1.60378823946666e-05	1.44121292479751e-06	3.93104166707615e-06	7.38990769543419e-06	2.14627892468564e-06	1.88049633820351e-06
Candidatus.Thorarchaeota	0.0095473960015792	0.0172091384590368	0.0074690115478334	0.0003239652243722	5.23640696009762e-05	7.53449652856262e-05	9.23738461929274e-05	7.44043360557689e-05	0.0001053077949393
